lat,lon,amenity,name
49.3743101,-123.2741597,cafe,Starbucks
49.2484101,-123.1008773,cafe,Aperture Coffee Bar
49.2866225,-123.1153226,cafe,Mink
49.247691,-123.0899686,cafe,Ubuntu Canteen
49.2792111,-123.116158,cafe,Pacific Coffee Roasters
49.2699444,-123.0694304,cafe,The Drive Coffee Bar
49.1937517,-123.1212608,cafe,1029 Cafe
49.2622219,-123.1223325,cafe,Bean Around The World
49.1855553,-122.8991338,cafe,"Maple Pizza, Grace Market"
49.2784508,-123.0991718,cafe,Wheat and Barley
49.279583099999996,-123.1241526,cafe,YaYa's
49.0408841,-122.2942369,cafe,Towers Cafe & Bake Shop
49.2846002,-123.1171091,cafe,Mario's
49.1557868,-122.9127622,cafe,Cravings Coffee
49.155787,-122.9116059,cafe,Tim Hortons
49.2786851,-123.0992577,cafe,Matchstick Coffee Roasters
49.2776328,-123.1310886,cafe,Gemini tea bar
49.2770169,-123.1151076,cafe,Rocanini
49.2092621,-123.1166316,cafe,Tim Hortons
49.2625653,-123.1012778,cafe,Rosemary Rocksalt
49.2630073,-123.0999351,cafe,Our Town Café
49.2859592,-123.1152363,cafe,Starbucks
49.2241883,-123.1019459,cafe,WEEDS
49.2127087,-122.9199963,cafe,Amelia Cafe
49.2121193,-122.9234503,cafe,Starbucks
49.2589012,-123.0699849,cafe,Bakery Sate
49.0304235,-122.7920135,cafe,Tim Hortons
49.2539218,-123.0677981,cafe,Chance Cafe
49.2525689,-123.0681922,cafe,Commercial Street Cafe
49.2480929,-123.1008145,cafe,Sweet Revenge
49.2814113,-123.0495721,cafe,Laughing Beans Coffee
49.278414,-123.1278962,cafe,Breka Bakery & Café
49.281317,-123.0587126,cafe,Pennyroyal Cafe
49.2251092,-123.0909697,cafe,Breka Bakery & Café
49.2194526,-122.9565497,cafe,Tealips Cafe
49.1973353,-123.1382237,cafe,Starbucks
49.2799449,-122.968225,cafe,Starbucks
49.2740655,-123.1273593,cafe,Trees Organic Coffee
49.2235955,-122.9423058,cafe,Caritas 9 Coffee Roasters
49.2618829,-123.2530369,cafe,The Loop Cafe
49.2343946,-123.1548066,cafe,Honolulu Coffee
49.2110582,-123.1304389,cafe,International Deli Cafe
49.2108729,-123.130452,cafe,Starbucks
49.0085414,-123.1296657,cafe,Salt Spring Coffee
49.124967,-123.1810418,cafe,Davood's Bistro
49.190133,-122.8005562,cafe,Tim Hortons
49.2732067,-123.1207367,cafe,Sciué Italian Bakery Caffé
49.2823797,-123.0742822,cafe,Cafe Rosemary
49.2515794,-122.9675712,cafe,Starbucks
49.021888,-122.8073015,cafe,
49.0219917,-122.807654,cafe,Pier Point Café
49.0230936,-122.8113096,cafe,Whitby's Coffee House
49.0223383,-122.8087908,cafe,The White Coffee & Ice Cream
49.0224187,-122.8090472,cafe,The Wafflers
49.022976,-122.8109114,cafe,Sea Side Coffee
49.0232917,-122.8119879,cafe,Zen Tea House
49.1118121,-122.7563977,cafe,Boothroyd Heritage Coffee
49.184947,-123.1291144,cafe,CoCo Fresh Tea & Juice
49.3056043,-123.0184387,cafe,Starbucks
49.2874193,-123.1145811,cafe,Tim Hortons
49.0249232,-123.0690851,cafe,Tim Hortons
49.027368,-123.0689767,cafe,Starbucks
49.2827821,-123.107962,cafe,JJ Bean
49.2616159,-123.1532497,cafe,Tangram Creamery
49.0472292,-122.2857628,cafe,Common Place Café
49.284888,-123.1180639,cafe,Starbucks
49.2848628,-123.1187816,cafe,Cafe Artigiano
49.2831204,-123.1213927,cafe,Cafe Artigiano
49.2840267,-123.1122692,cafe,Blenz Coffee
49.2840486,-123.11997,cafe,My Honey's Buns
49.2830645,-123.1214778,cafe,Faubourg Paris
49.2824438,-123.122325,cafe,Starbucks
49.276729,-123.1284758,cafe,Blue Mountain
49.2765348,-123.1287931,cafe,BC's Best Coffee
49.0248531,-123.0668815,cafe,Petra's Arts Kafe
49.2787671,-123.1378619,cafe,Sunset Beach Consession Stand
49.2717194,-123.1915572,cafe,Jericho Beach Consession
49.2642237,-123.0137679,cafe,Starbucks
49.2324709,-123.0240186,cafe,Starbucks
49.28147,-123.0230924,cafe,La Fontana Cafe
49.2709784,-123.087674,cafe,Starbucks
49.2721608,-123.0977203,cafe,Tim Hortons
49.2662772,-123.1527092,cafe,Arbutus Coffee
49.269022,-123.146012,cafe,Starbucks
49.268772,-123.145147,cafe,Bel Café
49.276885,-123.126064,cafe,Persian Tea House
49.2682302,-123.1661718,cafe,Cornerstone Coffee Shop
49.2681926,-123.1647073,cafe,Cafe Lokal
49.2776017,-123.1272193,cafe,Tim Hortons
49.2790558,-123.1255832,cafe,Starbucks
49.2767389,-123.1252348,cafe,Starbucks
49.0458048,-122.7755207,cafe,Tim Hortons
49.2825678,-123.1113926,cafe,Social Crust Cafe & Catering
49.3117019,-123.0804308,cafe,Tim Hortons
49.3269089,-122.9510904,cafe,BluHouse Market + Cafe
49.1641102,-123.1411844,cafe,
49.111986,-122.6447076,cafe,Tim Hortons
49.0549085,-122.3167959,cafe,Sumas Mountain Coffee Company
49.2249533,-122.9899105,cafe,Sweets & Beans
49.2813234,-123.0632825,cafe,Yama Cafe
49.2813135,-123.0608831,cafe,Mr Red Cafe
49.3266818,-122.9501214,cafe,Honey Doughnuts & Goodies
49.2106583,-123.1168256,cafe,CoCo Fresh Tea & Juice
49.2124748,-123.1406438,cafe,Mr. Mustache Bubble Tea
49.2139841,-123.1401327,cafe,Taan Char
49.2126966,-123.1406461,cafe,Bubble Bear Cafe
49.1872388,-123.1301642,cafe,Bubble World
49.1872373,-123.1299876,cafe,Cafe Savoureux
49.2672707,-123.249929,cafe,Starbucks
49.2630916,-122.8387533,cafe,Starbucks
49.263513,-123.1421078,cafe,Boba Boy
49.1152772,-122.6744991,cafe,Starbucks
49.1739173,-123.0709034,cafe,BG Urban Cafe
49.1145963,-122.6673314,cafe,Starbucks
49.3065535,-123.0345882,cafe,Tim Hortons
49.197151,-123.1766305,cafe,Starbucks
49.0080285,-123.1304068,cafe,Starbucks
49.26957,-123.139846,cafe,HY Tea Lounge
49.0280072,-122.2658428,cafe,Starbucks
49.2335878,-123.0657803,cafe,Starbucks
49.2861756,-123.1406216,cafe,JJ Beans
49.2834975,-123.1125167,cafe,Indigo Age
49.2844688,-123.1103327,cafe,Buro
49.2841913,-123.1099164,cafe,Brioche
49.1309121,-122.3196309,cafe,Starbucks
49.280139,-123.127256,cafe,Starbucks
49.1263913,-123.0961985,cafe,InBetween/Brunch
49.2272003,-122.9992087,cafe,Starbucks
49.1063618,-122.662628,cafe,Starbucks
49.1203832,-122.6633969,cafe,Creekside Coffee Factory
49.2872169,-123.1285584,cafe,Starbucks
49.278383,-123.1149456,cafe,Waves Coffee House
49.2852515,-123.1161798,cafe,Sciué
49.2846685,-123.115193,cafe,Starbucks
49.284954,-123.115582,cafe,Tim Hortons
49.0889422,-122.5994389,cafe,Tim Hortons
49.2685879,-123.2577672,cafe,Seedlings
49.1390281,-123.1383973,cafe,Starbucks
49.272054,-122.7557372,cafe,Blend Bubble Tea
49.2063511,-123.030686,cafe,Starbucks
49.2630659,-123.1165744,cafe,Honolulu Coffee
49.2609883,-123.1155765,cafe,Starbucks
49.1910842,-122.9471196,cafe,Starbucks
49.1702236,-123.1825064,cafe,Starbucks
49.2960431,-122.8036307,cafe,Starbucks
49.2612715,-123.2465592,cafe,Starbucks
49.2622036,-123.2449904,cafe,Perugia Italian Caffè
49.1185376,-122.801286,cafe,Java Hut Cafe
49.2306265,-123.0908896,cafe,Off the Grid Waffle Cafe
49.2668069,-123.0044268,cafe,Coco
49.2509036,-123.0032704,cafe,Gateway Deli
49.2798788,-123.1236378,cafe,Pallet Coffee Roasters
49.2250154,-122.9994084,cafe,Dessert Dynasty
49.211253,-123.1401676,cafe,Jenjudan
49.2740045,-123.1223976,cafe,Cha Yuan
49.2743949,-123.1262124,cafe,Matchstick
49.2545199,-123.1149885,cafe,Xing Fu Tang
49.2609647,-123.0699741,cafe,Kyle's Cafe
49.3242961,-123.0725862,cafe,Starbucks
49.3219602,-123.0725372,cafe,Blenz
49.325842,-123.071965,cafe,Brazza Gelato & Coffee
49.3225344,-123.0726516,cafe,Tim Hortons
49.2809219,-123.0144956,cafe,Oui Coffee House
49.281261,-123.0254265,cafe,In the Moment Coffee
49.1876471,-122.5522712,cafe,Kanaka Creek Coffee
49.2812597,-123.0536749,cafe,Starbucks
49.1743008,-123.1462035,cafe,Big Rock Café
49.181342,-123.0733524,cafe,Zia's Café and Grill
49.2621866,-123.2501357,cafe,Starbucks
49.3432812,-123.0187015,cafe,Lynn Canyon Café
49.1644966,-122.6648037,cafe,Starbucks
49.2020911,-122.9103538,cafe,Waves Coffee House
49.2671957,-123.0694571,cafe,Prado Cafe
49.2365916,-122.8529988,cafe,Café Vibrato
49.2367487,-122.8529918,cafe,Pearl Fever
49.2486982,-122.8648772,cafe,
49.2727336,-123.0284788,cafe,Ethical Bean Café
49.2645304,-123.1050298,cafe,Elysian Coffee Roasters
49.181473,-123.0709386,cafe,Canterbury Coffee
49.2839055,-123.1094962,cafe,Timbertrain
49.2837399,-123.1092308,cafe,Bamboo Cafe
49.1957833,-123.1849821,cafe,Max's Deli & Bakery
49.3795281,-123.3325118,cafe,Espresso Hut
49.2809701,-123.107834,cafe,Tim Hortons
49.264819,-123.1172519,cafe,Caffè Cittadella
49.2706869,-122.755531,cafe,Starbucks
49.2888664,-123.1311016,cafe,PappaRoti
49.2174816,-122.5924808,cafe,Austin Fish & Chips
49.1706498,-123.1326433,cafe,Tiger Sugar
49.211467999999996,-122.9200222,cafe,Café Exotica
49.21193,-122.9206054,cafe,Couzie's Cafe & Catering
49.2154085,-122.9240433,cafe,Tim Hortons
49.2131142,-122.9200555,cafe,Waves Coffee
49.2153812,-122.9228721,cafe,Coming Home
49.274973,-122.7909938,cafe,Pearl Fever Tea House
49.2661564,-122.7727844,cafe,Squish Juicery
49.2127759,-123.1401871,cafe,Xing Fu Tang
49.0498535,-122.3111436,cafe,Starbucks
49.0369738,-122.3114264,cafe,Starbucks
49.2631683,-123.1208683,cafe,Lotus Seed Vegan
49.2761071,-123.1217571,cafe,O-Cha Tea Bar
49.2764571,-123.1212148,cafe,Small Victory
49.2866311,-123.1340267,cafe,Greenhorn Espresso Bar
49.28207,-123.1137317,cafe,JJ Bean
49.2819959,-123.1136208,cafe,Field & Social
49.2868125,-123.1131691,cafe,Blenz Coffee
49.2877383,-123.1408632,cafe,Mediterranean Grill
49.1912858,-122.8085132,cafe,K Pop Bubble Tea
49.2638336,-123.1407841,cafe,Tim Hortons
49.024524,-123.0664854,cafe,Wood N Frog Coffee Company
49.0903529,-123.0826484,cafe,Stir Coffee House
49.2195226,-123.0410962,cafe,Starbucks
49.2578202,-123.1682797,cafe,Starbucks
49.2641628,-123.1663008,cafe,Starbucks
49.2771432,-123.1264714,cafe,Blenz Coffee
49.2799212,-123.1178938,cafe,Starbucks
49.2807244,-123.1224892,cafe,Waves Coffee House
49.2750713,-123.1333344,cafe,Prego Cofee
49.2632231,-123.1389199,cafe,Starbucks
49.2634549,-123.1383566,cafe,Blenz Coffee
49.2654797,-123.1382778,cafe,Starbucks
49.1346168,-122.303079,cafe,Tim Hortons
49.2639716,-123.1702755,cafe,Starbucks
49.2641245,-123.1632742,cafe,Thomas Haas
49.2637397,-123.1578123,cafe,Platform 7
49.2636686,-123.1485129,cafe,Solaris Coffee
49.263547,-123.1443925,cafe,Starbucks
49.2832473,-123.1164016,cafe,Xing Fu Tang
49.336065,-123.0376173,cafe,Starbucks
49.2591422,-123.100838,cafe,49th Parallel Café & Lucky's Donuts
49.258523,-123.1008804,cafe,Starbucks
49.2488206,-123.0006681,cafe,
49.2501092,-123.0015799,cafe,The Stand
49.2502546,-123.0016169,cafe,Tim Hortons
49.2513348,-122.99947710000001,cafe,Habitat Pub
49.2511737,-123.000389,cafe,
49.2540202,-123.0014179,cafe,Tim Hortons Express
49.265473,-123.135885,cafe,Wicked Cafe
49.0271581,-122.2826275,cafe,The Press Cafe and Store
49.2042222,-122.8752585,cafe,Anytime Coffee
49.2316937,-123.0296352,cafe,Jenjudan
49.1805293,-123.1347245,cafe,Exposure Bubble Tea
49.1786845,-123.1355283,cafe,Bobii Frutii
49.2473437,-123.1009465,cafe,Trafiq
49.3134274,-123.0773573,cafe,Starbucks
49.0488712,-122.2892378,cafe,Crimson Café
49.0498169,-122.2901256,cafe,duft & co. bakehouse
49.0499786,-122.2901273,cafe,Tracy Cakes
49.1910007,-122.8446255,cafe,Starbucks
49.1864097,-122.8502764,cafe,Tim Hortons
49.1247533,-122.7029021,cafe,Starbucks
49.1048977,-122.6514907,cafe,Coastal Coffee House
49.1597797,-122.7792854,cafe,Finest Cup
49.0906592,-123.084131,cafe,Cafe de Gourmet
49.0908426,-123.085357,cafe,Localz
49.256999,-123.1270226,cafe,16th Avenue Cafe
49.016249,-122.7852935,cafe,Verandah Cafe by the Beach
49.0167111,-122.7898448,cafe,Watts East Beach Cafe
49.0168093,-122.7905794,cafe,Leieve Tea
49.0174963,-122.79276,cafe,Spiritual Ingredients
49.2200672,-122.6569634,cafe,Starbucks
49.2196368,-122.646693,cafe,Hello Bubble
49.285758,-123.1116688,cafe,Starbucks
49.3116435,-123.0784649,cafe,West of Java Cafe
49.2687866,-123.0005841,cafe,Starbucks
49.1985695,-122.779565,cafe,Starbucks
49.2860362,-123.1230296,cafe,49th Parallel Café & Lucky's Doughnuts
49.2743631,-123.1268723,cafe,Doux Crêpes
49.1047723,-122.6852361,cafe,Corner Cafe
49.1624879,-122.6594592,cafe,Wired Monk
49.1633855,-122.658366,cafe,Mozart Bakery and Café
49.2238335,-122.8926135,cafe,Take Five Cafe
49.0584381,-122.4944791,cafe,
49.2875882,-123.1216196,cafe,Tim Hortons
49.249466,-123.1156479,cafe,Tim Hortons
49.2636844,-123.2393409,cafe,The Original Beanery
49.2577988,-123.1009212,cafe,Kind Cafe
49.2633404,-123.132654,cafe,Fufú Café
49.2857878,-123.1269044,cafe,Castella Cheesecake
49.2787557,-123.1301016,cafe,Molli Cafe
49.2803846,-123.1309375,cafe,Starbucks
49.0414779,-123.0868778,cafe,Starbucks
49.0404879,-123.0897972,cafe,Tim Hortons
49.190232,-122.8000771,cafe,Pearl Fever Tea House
49.2519791,-123.100768,cafe,Hayan Mug
49.2463221,-123.1014214,cafe,KingSize Bubble Tea & Games
49.2418836,-123.1016621,cafe,Matchstick
49.3084237,-123.042059,cafe,JJ Bean Coffee Roasters
49.3087172,-123.0423878,cafe,Starbucks
49.3120491,-123.0795445,cafe,The Green Moustache Organic Café
49.3099781,-123.0827907,cafe,CACAO 70 Sweet House
49.2636404,-123.1220797,cafe,Tony's Coffee
49.232398,-123.0255075,cafe,Sharetea
49.2556064,-123.1149305,cafe,TTOB
49.1874924,-123.1314015,cafe,Sharetea
49.1871801,-123.1243051,cafe,TTOB
49.1786003,-123.1279026,cafe,Snowy Village
49.1797165,-123.1392749,cafe,The Bubble Tea Shop
49.2696863,-123.1063556,cafe,The Bubble Tea Shop
49.2694623,-123.1063731,cafe,Blenz Coffee
49.2642321,-123.1144869,cafe,Starbucks
49.2812759,-123.0464917,cafe,Tim Hortons
49.2853345,-123.1122226,cafe,Sciué
49.2701097,-123.1091957,cafe,JJ Bean
49.2876852,-123.1205021,cafe,Caffè Artigiano
49.2792817,-123.1169322,cafe,Starbucks
49.2772564,-123.1187373,cafe,Starbucks
49.2768092,-123.1148343,cafe,Starbucks
49.2812108,-123.0121616,cafe,Starbucks
49.3794956,-123.3349766,cafe,The Snug Cafe
49.278021,-122.9094238,cafe,Tim Hortons
49.2809895,-123.0488387,cafe,Chatime
49.0506725,-122.3384403,cafe,Perk City Coffee House
49.2582579,-123.1008816,cafe,JJ Bean
49.2357054,-123.1855062,cafe,Q Coffee
49.0235249,-122.8013352,cafe,Five Corners Cafe
49.2720921,-123.134966,cafe,Siegel's Bagels
49.1343267,-122.8859602,cafe,Tim Hortons
49.2561422,-123.1855168,cafe,Tim Hortons
49.2830656,-123.1164538,cafe,Tim Hortons
49.2217743,-122.9884902,cafe,Beard Papa's
49.1192765,-122.669559,cafe,Pearl Fever Tea House
49.2149813,-122.9878155,cafe,Adam's crepes
49.270205,-123.136379,cafe,Pedro's Organic Coffee House
49.4329887,-123.4772643,cafe,Wheatberries Bakery
49.0451723,-122.7784676,cafe,Rosemary Rocksalt
49.0308162,-122.8347837,cafe,Tim Hortons
49.0993546,-122.6263383,cafe,Airport Coffee Shop
49.0895295,-122.6243711,cafe,Porter's Bistro & Coffee House
49.2566332,-123.2400277,cafe,Field House Cafe
49.2819083,-123.1056595,cafe,Lost + Found Cafe
49.0601621,-122.4944377,cafe,Starbucks
49.2812497,-123.085284,cafe,Prototype Coffee
49.2858499,-123.1270004,cafe,Prime's Thai Tea
49.2645954,-123.008068,cafe,Snow Angel Cafe
49.1874942,-123.1315748,cafe,BlackBall Taiwanese Dessert
49.1874965,-123.1302133,cafe,Hanlin Tea House
49.2478937,-123.089967,cafe,Eclettico Art & Coffee
49.2057308,-123.0105665,cafe,Tim Hortons
49.2310932,-123.155862,cafe,Chatime
49.2346961,-123.153812,cafe,Chase Tea
49.1926574,-123.1811535,cafe,Green Bean Cafe
49.192354,-123.1801464,cafe,Starbucks
49.1923624,-123.1840097,cafe,Java U
49.2306058,-123.0908166,cafe,Off the Grid Waffle Cafe
49.270577,-123.148057,cafe,Be Fresh Market
49.0580291,-122.3771818,cafe,Tim Hortons
49.2730547,-123.157463,cafe,Kitsilano Beach Cafe
49.2319246,-123.1168641,cafe,Starbucks
49.1393972,-123.0130154,cafe,Tilbury Shop
49.2273343,-123.0000498,cafe,Mr. Pretzels
49.220423,-122.9733465,cafe,CoCo Fresh Tea & Juice
49.2203613,-122.9730718,cafe,Xing Fu Tang
49.2202923,-122.9727403,cafe,TEA18
49.2513964,-122.8925708,cafe,Bubble World
49.2492777,-122.8921534,cafe,CoCo Fresh Tea & Juice
49.2596905,-123.0438986,cafe,Starbucks
49.2586029,-123.0307066,cafe,Starbucks
49.2821466,-123.1185541,cafe,Tim Hortons
49.058254,-122.8022881,cafe,Tim Hortons
49.2445292,-123.1257268,cafe,Second Cup
49.2458407,-123.1269344,cafe,Bean Around the World
49.2812059,-123.0063757,cafe,Caffè Artigiano
49.2700634,-123.103495,cafe,Boba Essence
49.2703779,-123.1009077,cafe,Railtown Café
49.2802559,-123.0988317,cafe,Aubade Coffee
49.2266075,-122.9933838,cafe,OneZo Tapioca
49.328484,-123.1608655,cafe,Starbucks
49.3288463,-123.1556108,cafe,Bubble Tree Cafe
49.3274811,-123.1566228,cafe,Cafe Crema
49.1890081,-122.8474254,cafe,Central Cafe
49.2571562,-123.1217915,cafe,Willow Cafe & Bakery
49.0381272,-122.2939696,cafe,Steamers Coffee House
49.2858583,-123.1118595,cafe,Jugo Juice
49.2883311,-123.1126862,cafe,Coal Harbour Cafe
49.2721373,-123.1338039,cafe,GI Gelato & Coffee House
49.3362744,-123.0387326,cafe,Delany's Coffee
49.049817,-122.3238611,cafe,After Thoughts
49.2907375,-123.1339997,cafe,Comebuy Bubble Tea
49.1690117,-123.1327737,cafe,Matcha Cafe Maiko
49.1786842,-123.1280785,cafe,Houcailei Oriental Tea House
49.2642297,-123.1694301,cafe,Kung Fu Tea
49.2639357,-123.1679165,cafe,Baroness Bubble Tea
49.2639588,-123.2095901,cafe,YiFang Taiwan Fruit Tea
49.2637294,-123.2115251,cafe,Starbucks
49.2644035,-123.1800767,cafe,Storm City Coffee
49.2643151,-123.173779,cafe,Starbucks
49.2640134,-123.1729476,cafe,Cartems Donuts
49.2329439,-123.0332487,cafe,BlackBall Taiwanese Dessert
49.3095058,-123.0794088,cafe,Caffè Artigiano
49.3107611,-123.0793632,cafe,InTea
49.2745255,-123.1224197,cafe,Caffé Artigiano
49.2752575,-123.1236127,cafe,JJBean
49.2755725,-123.1233974,cafe,Glory Juice
49.2757381,-123.1237304,cafe,Coo Coo Coffee
49.2726006,-123.0697391,cafe,Abruzzo Capuccino Bar
49.2723108,-123.0697495,cafe,
49.272442,-123.0697443,cafe,Cafe Du Soleil
49.1956932,-123.1844334,cafe,BG Urban Café
49.1789598,-123.131312,cafe,Chatime
49.2312257,-123.0059099,cafe,Houcailei Oriental Tea House
49.254425,-123.0233058,cafe,Starbucks
49.2831716,-123.1094595,cafe,Revolver
49.2635971,-123.1285321,cafe,Chiffon Patisserie
49.261607,-123.138273,cafe,Rangoli
49.2885653,-123.1392527,cafe,Coffee Bogo
49.3176174,-122.9698413,cafe,Bean Around the World
49.1250197,-123.1813556,cafe,Rocanini Coffee Roasters
49.2798648,-123.1276754,cafe,Elysian Coffee Roasters
49.1625893,-122.7914887,cafe,Tim Hortons
49.1646134,-122.8009598,cafe,Starbucks
49.1348903,-122.8452133,cafe,Tim Hortons
49.1369558,-122.8443469,cafe,Starbucks
49.0964857,-122.6241961,cafe,Starbucks
49.2732092,-123.0693164,cafe,Turk's
49.2210983,-122.988482,cafe,Camellia Tea & Coffee
49.0491172,-122.2897816,cafe,Sippchai 2.0
49.0488651,-122.2911082,cafe,Happy Hour Bubble Tea
49.2004954,-122.9169112,cafe,Starbucks
49.1495554,-122.8915984,cafe,Kumare
49.2877059,-123.1133343,cafe,Starbucks
49.2286146,-122.8930237,cafe,Starbucks
49.269394,-123.14098,cafe,Café Prado
49.2540797,-123.115006,cafe,Starbucks
49.1334308,-122.3216837,cafe,The Loco Blue Cafe
49.3122432,-123.0569481,cafe,S'wich Cafe
49.2591796,-123.1389048,cafe,Bean Around The World
49.2587432,-123.1389691,cafe,Phoscao Cafe
49.2586257,-123.1385101,cafe,Bump n Grind Cafe
49.2588402,-123.2480899,cafe,Bean Around The World
49.0523649,-122.3294807,cafe,City Cafe
49.044966,-122.2218883,cafe,Starbucks
49.0483868,-122.3122697,cafe,Gourmet Cup Beverage Station
49.3376967,-123.1025085,cafe,Starbucks
49.0616235,-122.3808366,cafe,Starbucks
49.2811797,-123.0088296,cafe,JJ Bean Coffee Roasters
49.2786009,-122.8377554,cafe,Caffè Divano
49.266587,-123.135408,cafe,Innocent Coffee
49.272173,-123.1351454,cafe,JJBean
49.2725816,-123.135486,cafe,Petit Ami
49.2729649,-123.1348732,cafe,The Blue Parrot Coffee
49.2724188,-123.134633,cafe,à la mode
49.2671474,-123.0903903,cafe,Kafka
49.1921658,-123.0837309,cafe,Starbucks
49.1912604,-123.1294094,cafe,Starbucks
49.2843874,-123.1086358,cafe,Starbucks
49.2515901,-123.1272753,cafe,Pallet Coffee Roasters
49.291492,-123.1356594,cafe,The Spot Cafe
49.0493921,-122.2915255,cafe,Oldhand Cafe and Bakery
49.2903172,-123.12894,cafe,Take Five Café
49.2781671,-122.8141469,cafe,Tim Hortons
49.2261523,-122.991921,cafe,Joe's Table Cafe
49.0566403,-122.8082534,cafe,The Country Cafe
49.2811335,-123.073946,cafe,Starbucks
49.282078,-123.0815368,cafe,Casa Del Caffe
49.2253027,-123.0040361,cafe,Fondway Cafe
49.224678,-122.8921014,cafe,Starbucks
49.2347042,-123.157248,cafe,Bean Brothers Cafe Bistro
49.2489019,-122.8184783,cafe,Starbucks
49.2487993,-122.8635794,cafe,Jimico Cafe & Pasta
49.2811807,-123.1242771,cafe,Tim Hortons
49.283029,-123.121574,cafe,Cafe Bellagio
49.1695629,-122.5761008,cafe,Sabà Cafe and Bistro
49.1329601,-123.0981949,cafe,Tim Hortons
49.2685244,-123.1709004,cafe,Artistry Coffee Shop & Bistro
49.310375,-123.0805596,cafe,Nemesis
49.2740455,-123.0693604,cafe,Joe's Cafe
49.2696814,-123.0445103,cafe,Demi Bubble Tea
49.281888,-122.8270859,cafe,The Green Moustache
49.25193,-123.1011606,cafe,Liberty Bakery
49.2516862,-123.101184,cafe,Coco et Olive Café
49.2476955,-123.1008954,cafe,Blenz
49.2473125,-123.1013883,cafe,Continental Coffee
49.2494619,-123.127949,cafe,Dragon Ball Tea House
49.1856914,-123.1298509,cafe,Chase Tea
49.2606832,-123.0332114,cafe,Tim Hortons
49.2190586,-122.9506847,cafe,K's Oriental Dessert
49.225606,-122.9966116,cafe,CoCo Fresh Tea & Juice
49.3259138,-123.1410177,cafe,Delaney's Coffee
49.3257329,-123.1435932,cafe,Caffè Artigiano
49.2521186,-122.8933488,cafe,Tim Hortons
49.2029018,-122.9108329,cafe,The Hide Out Cafe
49.2025764,-122.9077698,cafe,Hive Cafe
49.312247,-122.9259779,cafe,
49.3377971,-123.1010057,cafe,Caffè Artigiano
49.3372535,-123.1018788,cafe,Delany's Coffee House
49.1714666,-122.578285,cafe,lelem' Arts & Cultureal Cafe
49.2848648,-123.0659643,cafe,The Pie Shoppe
49.2643545,-122.9814436,cafe,Starbucks
49.2255268,-123.1018603,cafe,Tim Hortons
49.2770021,-122.7952609,cafe,Starbucks
49.2193523,-122.9277706,cafe,Tim Hortons
49.3202692,-123.0665723,cafe,BLENZ HOpe cafe
49.1091493,-122.6500672,cafe,Twins Coffee
49.1363196,-122.889941,cafe,De Dutch
49.2488267,-122.863287,cafe,Coffee & Vanilla
49.262339,-123.0895947,cafe,Catoro Cafe
49.2360504,-123.041102,cafe,Café Foam
49.2581328,-122.9356267,cafe,Scardillo Cheese
49.1495196,-122.8463667,cafe,Training Day Cafe
49.22701,-123.1287335,cafe,Jazen Tea
49.2637917,-123.1400621,cafe,Chatime
49.0509808,-122.3246777,cafe,Starbucks
49.0502684,-122.3188675,cafe,Starbucks
49.2815748,-122.7958315,cafe,Awesome Place Coffee and Desert
49.1056779,-122.6728154,cafe,Gossip Corner Cafe
49.2190107,-122.9280084,cafe,Raw Cuts Sandwich Shop
49.262659,-123.2517449,cafe,Magma Cafè
49.264044,-123.174166,cafe,Tim Hortons
49.2784237,-122.806704,cafe,Creekside Coffee
49.2824201,-122.8263395,cafe,Gallagher's Cafe
49.2836044,-123.1036863,ice_cream,Soft Peaks Ice Cream
49.2769275,-123.0815616,ice_cream,La Casa Gelato
49.2481556,-123.1008994,ice_cream,Yum Sweet Shop
49.3122343,-123.0799609,ice_cream,Earnest Ice Cream
49.2795862,-123.0749371,ice_cream,Earnest Ice Cream
49.240749,-123.1016806,ice_cream,Innocent Ice Cream
49.1696893,-122.5787014,ice_cream,Ritual
49.0427677,-122.7797381,ice_cream,Marble Slab Creamery
49.264266,-123.1718556,ice_cream,I.ce Queen
49.1326321,-123.0931064,ice_cream,Marble Slab Creamery
49.3128161,-123.1427548,ice_cream,
49.2736081,-123.1185044,ice_cream,Bella Gelateria
49.2551419,-123.1148934,ice_cream,Rain or Shine Ice Cream
49.2699059,-123.1030986,ice_cream,Mario's Gelato
49.2579705,-123.1679754,ice_cream,La Glace
49.263404,-123.1162261,ice_cream,Marble Slab Creamery
49.1839823,-123.1358666,ice_cream,Ice Queen
49.1721554,-123.1335514,ice_cream,Sulmida Dessert Cafe
49.2679235,-123.1486541,ice_cream,Rain or Shine
49.2626043,-123.0823703,ice_cream,Rooster's Ice Cream Bar
49.3151604,-123.0669093,ice_cream,Welcome Parlour Ice Cream
49.0584261,-122.3803524,ice_cream,Popbar
49.2493503,-123.0898772,ice_cream,Earnest Ice Cream
49.3266815,-122.9499512,ice_cream,Gelato Express
49.3266808,-122.9502983,ice_cream,Deep Cove Ice Cream Café
49.1857233,-122.8001212,ice_cream,Snowy Village
49.2664945,-123.2468887,ice_cream,Rain or Shine
49.2553503,-123.1010809,ice_cream,Buckets Ice Cream
49.2801317,-122.8281519,ice_cream,Menchie's
49.2819069,-123.1187639,ice_cream,Cacao 70
49.2656413,-123.1005753,ice_cream,Cartem Donuts
49.3123945,-123.082122,ice_cream,Marble Slab Creamery
49.1968203,-123.1402994,ice_cream,Qoola
