,lat,lon,timestamp,amenity,name,tags
2653,49.2192759,-122.9704126,2017-07-26T06:39:49.000-07:00,restaurant,Szechuan Cuisine,N/A
2654,49.2193536,-122.9706857,2019-09-13T13:57:00.000-07:00,restaurant,MYST Asian Fusion,N/A
2669,49.1863895,-122.8474565,2019-08-29T19:49:18.000-07:00,restaurant,Boston Pizza,['pizza']
2670,49.1861186,-122.8474382,2019-06-25T02:51:54.000-07:00,restaurant,Ricky's,N/A
2676,49.1855201,-122.8475501,2017-03-20T04:31:23.000-07:00,restaurant,Saison,N/A
2729,49.1898931,-122.8035637,2017-03-21T05:02:55.000-07:00,restaurant,Togo Sushi,N/A
2744,49.1885348,-122.8021256,2017-03-21T05:01:28.000-07:00,restaurant,Famoso Napolitan Pizzeria,N/A
2745,49.1886303,-122.802229,2017-03-21T05:01:29.000-07:00,restaurant,Milestones,N/A
2782,49.228639,-123.0046611,2018-04-21T17:31:19.000-07:00,restaurant,Kowloon,N/A
2819,49.035414,-122.2663773,2019-09-02T22:08:26.000-07:00,restaurant,Cactus Club Cafe,N/A
2824,49.2291967,-123.0010751,2017-04-08T16:14:13.000-07:00,restaurant,Green Basil Thai,['thai']
2825,49.269267,-123.138821,2019-03-22T02:47:37.000-07:00,restaurant,Afghan Horsemen Restaurant,['arab']
2850,49.2764454,-123.1195159,2019-09-23T15:35:32.000-07:00,restaurant,Tacofino,['mexican']
2851,49.2763998,-123.1196013,2019-09-18T23:00:49.000-07:00,restaurant,West Oak,N/A
2854,49.2759204,-123.1203048,2019-11-24T03:22:59.000-08:00,restaurant,Wild Tale,N/A
2856,49.1264777,-122.8450819,2017-05-09T04:00:53.000-07:00,restaurant,Pizza,['pizza']
2857,49.278575,-123.1141123,2017-12-26T10:04:49.000-08:00,restaurant,Fanny Bay Oyster Bar,N/A
2859,49.2762885,-123.1197566,2019-11-24T03:22:59.000-08:00,restaurant,The Greek by Anatoli,N/A
2884,49.2590457,-123.1389288,2019-02-17T04:50:34.000-08:00,restaurant,KYO Korean BBQ & Sushi house,"['japanese', 'korean', 'asian']"
2886,49.1776337,-123.1238515,2019-09-13T13:57:03.000-07:00,restaurant,The Canadian Brewhouse & Grill,N/A
2888,49.1784334,-123.121667,2020-04-17T21:26:32.000-07:00,restaurant,Nando's,"['chicken', 'portuguese']"
2889,49.1786828,-123.1216457,2019-09-13T13:57:03.000-07:00,restaurant,Z&Y Shanghai Cuisine,N/A
2890,49.1786715,-123.1210797,2020-04-17T21:26:32.000-07:00,restaurant,Simmer Huang,N/A
2896,49.177747600000004,-123.1211322,2020-04-17T21:26:32.000-07:00,restaurant,Bánh Mì Très Bon,N/A
2897,49.178038,-123.1217667,2020-04-17T21:26:32.000-07:00,restaurant,Pepper Lunch,N/A
2898,49.1777979,-123.1217606,2020-04-17T21:26:32.000-07:00,restaurant,Thai Son Restaurant,N/A
2900,49.1779354,-123.1253742,2019-09-13T13:57:03.000-07:00,restaurant,Tsukiji Japanese Restaurant,N/A
2901,49.1703624,-123.1323842,2019-09-13T13:57:03.000-07:00,restaurant,Kingspark Steak House,N/A
2902,49.1705561,-123.1323956,2019-09-13T13:57:03.000-07:00,restaurant,Chuan BBQ Restaurant,N/A
2903,49.1707296,-123.1324027,2019-09-13T13:57:03.000-07:00,restaurant,Dharma Garden Vietnamese Vegetarian Cuisine,N/A
2904,49.1704519,-123.1329301,2019-10-09T04:25:49.000-07:00,restaurant,Beijing Hot Pot,N/A
2905,49.1706579,-123.133061,2019-09-13T13:57:03.000-07:00,restaurant,Banzai Sushi House,N/A
2906,49.1705547,-123.133066,2019-09-13T13:57:03.000-07:00,restaurant,Tsim Chai Noodles,N/A
2907,49.1707529,-123.1334818,2019-09-13T13:57:03.000-07:00,restaurant,Samsoonie Noodle & Rice,N/A
2908,49.1708683,-123.134169,2019-09-13T13:57:03.000-07:00,restaurant,Enjoy Cafe 1+1,N/A
2910,49.1699868,-123.1343716,2019-09-13T13:57:03.000-07:00,restaurant,Green Lemongrass,N/A
2913,49.1710207,-123.139394,2019-09-13T13:57:03.000-07:00,restaurant,Mui Garden,N/A
2915,49.1805031,-123.1360938,2019-09-13T13:57:03.000-07:00,restaurant,Chef Tony Seafood Restaurant,N/A
2916,49.1802486,-123.1340092,2019-09-13T13:57:03.000-07:00,restaurant,Gang Nam Korean BBQ,N/A
2917,49.1803127,-123.1343597,2019-09-13T13:57:03.000-07:00,restaurant,Papa Goose Rice Noodle Restaurant,N/A
2919,49.1880549,-123.1310731,2019-09-13T13:57:03.000-07:00,restaurant,China House Seafood Restaurant,N/A
2920,49.1872375,-123.1318808,2019-09-13T13:57:03.000-07:00,restaurant,Geng Shi Ji,N/A
2921,49.1872412,-123.1316835,2019-07-17T18:32:17.000-07:00,restaurant,Deer Garden Signatures,['chinese']
2922,49.1874924,-123.1286285,2019-09-13T13:57:03.000-07:00,restaurant,Cantonese BBQ,N/A
2923,49.187245,-123.1288505,2019-09-13T13:57:03.000-07:00,restaurant,Yah-Yah-Ya,N/A
2925,49.1877519,-123.1304362,2019-09-13T13:57:03.000-07:00,restaurant,Meet Fresh,N/A
2926,49.1877413,-123.1299389,2020-06-01T02:56:36.000-07:00,restaurant,Pho 37,N/A
2928,49.1742544,-123.1490557,2019-09-13T13:57:03.000-07:00,restaurant,Fortune Terrace Chinese Cuisine,N/A
2930,49.1690148,-123.1339371,2019-09-13T13:57:03.000-07:00,restaurant,Newton Beef Noodle,N/A
2931,49.1689882,-123.1352584,2019-10-29T03:23:55.000-07:00,restaurant,Chengdu Noodle House,N/A
2934,49.1682414,-123.1392128,2018-01-24T05:29:46.000-08:00,restaurant,Pearl Castle Cafe,N/A
2956,49.0530329,-122.3170562,2018-06-20T15:12:25.000-07:00,restaurant,Denny's,['american']
2959,49.1033897,-122.4834866,2017-02-03T06:29:40.000-08:00,restaurant,Colleen's Cafe,N/A
2968,49.1784638,-123.1302833,2019-09-13T13:56:59.000-07:00,restaurant,The Fish Man,N/A
2970,49.1918442,-122.8137613,2016-11-29T07:46:48.000-08:00,restaurant,Lee Yuen Seafood Restaurant,['chinese']
2971,49.274204,-123.1537534,2012-04-15T17:48:17.000-07:00,restaurant,The Boathouse Restaurant,N/A
2973,49.2578148,-123.1650598,2017-08-28T07:33:09.000-07:00,restaurant,Trafalgars Bistro,N/A
2981,49.3066529,-123.0085425,2018-11-07T08:23:22.000-08:00,restaurant,The Crab Shop,['fish']
2987,49.2218399,-123.0054728,2017-01-05T07:14:16.000-08:00,restaurant,Szechuan House Restaurant,['chinese']
3016,49.2637838,-123.1393347,2019-07-08T18:37:20.000-07:00,restaurant,Bob Likes Thai Food,['thai']
3017,49.2324291,-123.0903793,2017-02-20T05:59:40.000-08:00,restaurant,New Bhaia Sweet Shop and Restaurant,['indian']
3027,49.2838311,-122.82775,2019-09-13T13:57:00.000-07:00,restaurant,Gourmet Chinese,['chinese']
3033,49.1643491,-122.195644,2017-02-21T16:20:49.000-08:00,restaurant,Schnitzelhaus Restaurant,N/A
3036,49.2619903,-122.8905195,2017-02-22T02:52:51.000-08:00,restaurant,Grand Seasons Restaurant,['chinese']
3041,49.2618209,-122.8907685,2017-02-22T02:52:46.000-08:00,restaurant,Donair Town,['lebanese']
3051,49.1821912,-123.1354485,2019-09-02T22:08:26.000-07:00,restaurant,Sanpoutei Ramen,N/A
3053,49.162471,-122.6580285,2018-01-06T19:03:23.000-08:00,restaurant,Mai's Vietnamese Restaurant,['vietnamese']
3054,49.1621825,-122.6579445,2018-01-06T19:03:23.000-08:00,restaurant,Empire Garden Chinese Restaurant,['chinese']
3059,49.0576667,-122.4692292,2019-09-13T13:56:59.000-07:00,restaurant,Cor's 2 For 1 Pizza,N/A
3064,49.2701699,-123.0568935,2019-09-13T13:56:59.000-07:00,restaurant,Song Huong,['vietnamese']
3065,49.177673,-123.1217574,2020-04-17T21:26:32.000-07:00,restaurant,Ajishou Japanese Cuisine,['japanese']
3071,49.2427539,-123.0604213,2019-09-13T13:57:03.000-07:00,restaurant,Cafe Xu Hue,['vietnamese']
3072,49.2428186,-123.0605662,2017-08-11T08:38:26.000-07:00,restaurant,Veggie Bowl,N/A
3078,49.2786525,-123.0986447,2019-09-13T13:57:03.000-07:00,restaurant,The Ramen Butcher,N/A
3079,49.2786612,-123.0989183,2019-09-13T13:57:03.000-07:00,restaurant,Fat Mao Noodles,N/A
3080,49.2786408,-123.0980142,2019-09-13T13:57:03.000-07:00,restaurant,Mamie Taylor's,N/A
3081,49.2790657,-123.0999382,2019-09-13T13:57:03.000-07:00,restaurant,Pacific Poke,N/A
3082,49.2793572,-123.1002146,2019-09-13T13:57:03.000-07:00,restaurant,Juke,N/A
3083,49.2805161,-123.1001666,2019-09-13T13:57:03.000-07:00,restaurant,New Mitzie's Restaurant,N/A
3084,49.2802926,-123.1009532,2019-09-13T13:57:03.000-07:00,restaurant,Sai Woo,N/A
3085,49.2805359,-123.1010107,2019-09-13T13:57:03.000-07:00,restaurant,Jade Dynasty Restaurant,N/A
3086,49.2750331,-123.07707,2019-09-13T13:57:03.000-07:00,restaurant,Truck Stop Cafe,N/A
3088,49.2255504,-123.0542783,2019-09-13T13:57:03.000-07:00,restaurant,Yu Ki BBQ Kitchen,N/A
3089,49.2254057,-123.0535119,2019-09-13T13:57:03.000-07:00,restaurant,Pho Thai Ha,N/A
3090,49.2255252,-123.0535282,2019-09-13T13:57:03.000-07:00,restaurant,Bubble Waffle Cafe,N/A
3093,49.2717729,-123.0951169,2019-09-13T13:57:03.000-07:00,restaurant,Bibi's Kitchen,N/A
3094,49.3237443,-123.1111037,2019-09-13T13:57:03.000-07:00,restaurant,Sushi Man,N/A
3096,49.3244385,-123.1081907,2019-09-13T13:57:03.000-07:00,restaurant,Capilano Sushi,N/A
3097,49.3244571,-123.1076419,2019-09-13T13:57:03.000-07:00,restaurant,C-Lovers Fish & Chips,N/A
3098,49.3240623,-123.1087802,2019-09-13T13:57:03.000-07:00,restaurant,White Spot,['burger']
3101,49.3240676,-123.1120326,2019-09-13T13:57:03.000-07:00,restaurant,Kypriaki Mediterranean Grill,N/A
3102,49.323471,-123.1143499,2019-09-13T13:57:03.000-07:00,restaurant,Pho Garden,N/A
3104,49.3237357,-123.1151229,2019-09-13T13:57:03.000-07:00,restaurant,La Cucina,N/A
3106,49.323675,-123.107436,2019-09-13T13:57:03.000-07:00,restaurant,Jade Garden Kitchen,N/A
3110,49.3174516,-123.1120282,2019-09-13T13:57:03.000-07:00,restaurant,La Taqueria,N/A
3115,49.2189394,-123.0911857,2016-12-04T20:46:22.000-08:00,restaurant,Dosa Hut,['indian']
3123,49.1485272,-122.9371114,2016-12-05T18:32:33.000-08:00,restaurant,Boomers Sport Grill,N/A
3124,49.1874358,-123.1107711,2016-12-05T19:20:01.000-08:00,restaurant,Chop Steakhouse Bar,['steak_house']
3125,49.2028492,-123.1355857,2019-09-13T13:56:59.000-07:00,restaurant,Fresh Window Cafe,N/A
3129,49.1872734,-123.1286192,2017-08-18T02:36:00.000-07:00,restaurant,Richmond Sushi,['sushi']
3130,49.182473,-123.1340904,2018-11-18T16:28:50.000-08:00,restaurant,Ninkazu Japanese Restaurant,['sushi']
3163,49.1877145,-123.0806283,2016-12-20T01:04:22.000-08:00,restaurant,Hashi Sushi,['sushi']
3166,49.2305318,-122.689248,2016-12-20T20:50:23.000-08:00,restaurant,Pad Thai Restaurant,['thai']
3167,49.1620011,-122.6659102,2016-12-20T20:50:23.000-08:00,restaurant,Moxies Bar & Grill,N/A
3177,49.1345138,-122.3035097,2016-02-25T04:40:36.000-08:00,restaurant,U & I Thai,N/A
3178,49.1342504,-122.3032426,2019-09-02T22:08:26.000-07:00,restaurant,Eleni's Greek Restaurant,['greek']
3179,49.1345119,-122.3040715,2016-02-25T04:40:37.000-08:00,restaurant,Akaska,['japanese']
3181,49.3556326,-123.1059033,2019-09-13T13:56:58.000-07:00,restaurant,Sushi Mori,N/A
3185,49.1785496,-123.1287621,2018-06-20T15:11:49.000-07:00,restaurant,Emperor's Kitchen,N/A
3186,49.178688,-123.1288073,2018-08-22T07:29:08.000-07:00,restaurant,Marine Bay Restaurant,N/A
3187,49.1784635,-123.1274605,2018-06-20T15:11:49.000-07:00,restaurant,Pho 99 Vietnamese Noodle House,N/A
3188,49.1784672,-123.1306647,2018-06-20T15:11:49.000-07:00,restaurant,Mui Kee Chicken Pot,N/A
3189,49.178075,-123.1293075,2018-06-20T15:11:49.000-07:00,restaurant,Silver Tower Cafe Restaurant,N/A
3190,49.178515,-123.1318315,2018-11-18T16:28:51.000-08:00,restaurant,Claypot Hot Pot and BBQ,N/A
3191,49.17897,-123.1320471,2018-06-20T15:11:50.000-07:00,restaurant,Amigo Restaurant,N/A
3192,49.178971,-123.1323526,2018-06-20T15:11:50.000-07:00,restaurant,Max Noodle House,N/A
3193,49.1780926,-123.1318267,2019-07-22T17:19:15.000-07:00,restaurant,Xiaolongkan Hot Pot,N/A
3194,49.2209906,-123.0660423,2018-11-07T06:19:20.000-08:00,restaurant,Lim Kee Restaurant,N/A
3196,49.2208617,-123.0656957,2018-06-20T15:11:50.000-07:00,restaurant,Huang's Beef Noodle,N/A
3197,49.2204323,-123.0656741,2018-11-07T06:19:20.000-08:00,restaurant,Karakoram Restaurant,N/A
3208,49.2623856,-123.0570115,2020-05-19T04:51:17.000-07:00,restaurant,Subway,N/A
3211,49.2334631,-123.034937,2019-09-13T13:57:02.000-07:00,restaurant,Peaceful Restaurant,N/A
3212,49.2336484,-123.0353109,2019-09-13T13:57:02.000-07:00,restaurant,Happy Day Cafe,N/A
3214,49.2344888,-123.0361888,2019-09-13T13:57:02.000-07:00,restaurant,Beijiang Restaurant,N/A
3215,49.2340779,-123.0353715,2019-09-13T13:57:02.000-07:00,restaurant,The Captain's Boil,N/A
3216,49.2340261,-123.0352637,2019-09-13T13:57:02.000-07:00,restaurant,Congee Noodle King,N/A
3218,49.2336081,-123.034457,2019-09-13T13:57:02.000-07:00,restaurant,Hyoga Japanese Cuisine,N/A
3222,49.2371809,-123.0326238,2019-09-13T13:57:02.000-07:00,restaurant,Japanese Bistro Kammone,N/A
3224,49.2378821,-123.0325571,2019-09-13T13:57:02.000-07:00,restaurant,Joyce Jiaozi,N/A
3233,49.2544329,-123.0204338,2019-09-13T13:57:02.000-07:00,restaurant,Agra Tandoori Restaurant,N/A
3234,49.2544364,-123.020646,2019-09-13T13:57:02.000-07:00,restaurant,Argo Greek,N/A
3237,49.2910317,-123.1345214,2019-09-13T13:57:02.000-07:00,restaurant,Flower & Horse In Spring,N/A
3239,49.2915752,-123.1350632,2019-09-13T13:57:02.000-07:00,restaurant,Kintaro Ramen,N/A
3240,49.290869,-123.1361726,2019-09-13T13:57:02.000-07:00,restaurant,Gon's Izakaya,N/A
3242,49.2909663,-123.1364555,2019-09-13T13:57:02.000-07:00,restaurant,Ma Dang Goul,N/A
3243,49.2911594,-123.1361591,2019-09-13T13:57:02.000-07:00,restaurant,Zakkushi,N/A
3245,49.2914,-123.1357879,2019-09-13T13:57:02.000-07:00,restaurant,Ukrainian Village Restaurant,N/A
3246,49.2869563,-123.1419736,2019-09-13T13:57:02.000-07:00,restaurant,The Blind Sparrow,N/A
3247,49.2922345,-123.1346714,2019-09-13T13:57:02.000-07:00,restaurant,Ciao Bella Restaurant,N/A
3250,49.2906257,-123.1369719,2019-09-13T13:57:02.000-07:00,restaurant,Damso Restaurant,N/A
3251,49.2907765,-123.1367384,2019-09-13T13:57:02.000-07:00,restaurant,Khaghan Restaurant,N/A
3252,49.2838137,-123.1066099,2017-12-21T08:56:39.000-08:00,restaurant,The Flying Pig Gastown,N/A
3253,49.3099998,-123.0820407,2017-12-21T10:17:23.000-08:00,restaurant,The Fried Chicken Works Korean,['korean']
3255,49.312149,-123.0770359,2017-12-21T11:01:53.000-08:00,restaurant,Maru Korean Bistro,['korean']
3256,49.3118497,-123.0764847,2017-12-21T11:01:54.000-08:00,restaurant,South Castle Korean Restaurant,['korean']
3257,49.2831459,-123.103036,2017-12-21T11:01:54.000-08:00,restaurant,Rodney's Oyster House,N/A
3258,49.2888741,-123.13173,2017-12-21T12:14:26.000-08:00,restaurant,Sura Korean,['korean']
3259,49.2899063,-123.1333084,2017-12-21T12:14:27.000-08:00,restaurant,Hongdae Pocha Korean,['korean']
3265,49.3057089,-123.0178078,2017-12-26T06:02:48.000-08:00,restaurant,Buddha-full,N/A
3269,49.261624,-123.138068,2014-01-23T03:19:22.000-08:00,restaurant,Vij's,['indian']
3270,49.2634412,-123.1399645,2020-02-24T22:48:39.000-08:00,restaurant,Liquids + Solids,N/A
3289,49.2839381,-122.8101553,2017-02-23T21:35:29.000-08:00,restaurant,Woking Dragon China Bistro,N/A
3290,49.1876519,-122.8447333,2019-02-20T07:23:01.000-08:00,restaurant,All About Pho,['vietnamese']
3295,49.2401479,-123.0649331,2017-02-25T04:05:46.000-08:00,restaurant,Indian Bay Leaf,['indian']
3296,49.2231592,-122.932628,2018-10-26T20:30:51.000-07:00,restaurant,Indian Bombay Bistro,['indian']
3297,49.2769717,-122.848341,2017-02-25T15:26:38.000-08:00,restaurant,Nicolelina's Cafe,N/A
3299,49.2770393,-122.8354693,2019-09-13T13:57:00.000-07:00,restaurant,Shawliz,['arab']
3301,49.2768777,-122.839686,2017-02-25T15:19:32.000-08:00,restaurant,Matsuzushi,['sushi']
3303,49.2770299,-122.8488586,2019-08-15T22:53:17.000-07:00,restaurant,Greek Guys,['greek']
3304,49.1342715,-122.88959,2017-07-30T02:14:59.000-07:00,restaurant,Spice 72 Indian Bistro and Lounge,['indian']
3305,49.1583091,-122.8899168,2017-02-25T21:51:06.000-08:00,restaurant,Mahek Chaat House,['indian']
3307,49.12737,-122.8452404,2017-02-26T17:48:55.000-08:00,restaurant,Denny's,N/A
3312,49.1903678,-122.80469,2020-02-22T04:37:54.000-08:00,restaurant,The Pantry,N/A
3362,49.253994,-123.2353546,2014-11-07T06:05:32.000-08:00,restaurant,Togo Sushi,['sushi']
3376,49.1155805,-122.6812602,2019-10-03T01:05:29.000-07:00,restaurant,Baik Mi Korean Restaurant,['korean']
3377,49.1155327,-122.6815486,2019-09-13T13:56:59.000-07:00,restaurant,Phở 99 Vietnamese Noodle House,['vietnamese']
3378,49.1144597,-122.680159,2019-09-13T13:56:59.000-07:00,restaurant,The Mongolie Grill,['mongolian']
3415,49.2608452,-123.1008071,2017-05-29T19:55:54.000-07:00,restaurant,Lucy's Eastside Diner,N/A
3418,49.210637,-123.0922057,2012-04-06T10:20:38.000-07:00,restaurant,Panos,['greek']
3419,49.2187017,-122.9608089,2020-01-12T02:40:44.000-08:00,restaurant,DooBoo,['korean']
3420,49.2230985,-122.9821688,2019-07-02T01:21:58.000-07:00,restaurant,Denny's,['american']
3421,49.2229075,-122.9815414,2019-09-13T13:56:49.000-07:00,restaurant,Joyful Seafood Restaurant,['chinese']
3422,49.2204967,-122.9757219,2018-07-11T15:23:00.000-07:00,restaurant,Triple O's,N/A
3423,49.2212878,-122.9765543,2012-06-08T22:41:00.000-07:00,restaurant,Pho Hong,['vietnamese']
3426,49.2236028,-122.9839649,2019-09-13T13:56:49.000-07:00,restaurant,Phơ Boi,N/A
3428,49.2257138,-122.99048,2019-09-13T13:56:49.000-07:00,restaurant,So Crab So Good Seafood Restaurant & Bar,N/A
3433,49.2732782,-123.119664,2019-09-13T00:19:45.000-07:00,restaurant,Provence Marinaside,['french']
3436,49.2566232,-122.7471301,2019-09-24T15:52:27.000-07:00,restaurant,Freshii,['salad']
3437,49.255495,-122.7466809,2019-09-10T18:06:48.000-07:00,restaurant,White Spot,['burger']
3445,49.2861746,-123.1169768,2019-09-18T23:00:49.000-07:00,restaurant,The Butcher & Bullock,['burger']
3449,49.0572877,-122.2729713,2015-09-15T03:41:47.000-07:00,restaurant,Kira Sushi,['sushi']
3452,49.0573488,-122.2733916,2018-06-20T15:11:25.000-07:00,restaurant,The Rendezvous Restaurant,['greek']
3479,49.2818072,-123.1240096,2019-08-19T00:09:02.000-07:00,restaurant,Kamei Baru,N/A
3481,49.2817082,-123.1238709,2015-09-16T05:45:07.000-07:00,restaurant,Pacifico,N/A
3497,49.2218059,-122.93095,2015-09-17T07:24:56.000-07:00,restaurant,Big 6,N/A
3499,49.2226831,-122.9325337,2015-09-17T07:31:39.000-07:00,restaurant,Agra Sweets & Restaurant,N/A
3506,49.2802018,-123.1306708,2019-09-18T23:00:49.000-07:00,restaurant,Kadoya,['japanese']
3522,49.0473214,-122.2682839,2018-02-09T04:59:53.000-08:00,restaurant,Choice Pizza 2 for 1,N/A
3527,49.2884539,-123.1398069,2019-07-12T21:28:54.000-07:00,restaurant,Legendary Noodle House,['vietnamese']
3548,49.2630575,-123.1164431,2019-07-05T16:10:44.000-07:00,restaurant,Yolks,['breakfast']
3556,49.1934619,-122.8457041,2017-02-23T07:14:08.000-08:00,restaurant,Rickshaw Chinese Food,['chinese']
3557,49.1865512,-122.847648,2019-09-02T22:08:26.000-07:00,restaurant,Neptune Seafood Restaurant,['chinese']
3576,49.2906033,-123.1333902,2016-12-24T08:27:10.000-08:00,restaurant,Marutama Ra-men,N/A
3596,49.2901947,-123.1338172,2016-12-25T18:46:12.000-08:00,restaurant,Snowy Village,N/A
3597,49.2901644,-123.1337321,2016-12-25T18:46:09.000-08:00,restaurant,Hokkaido Ramen Santouka,['noodles']
3602,49.3123989,-123.0778703,2018-10-26T20:30:49.000-07:00,restaurant,Meat at O'Neill's,"['irish', 'diner', 'sandwich', 'breakfast']"
3608,49.3334059,-123.0886973,2017-06-27T17:24:54.000-07:00,restaurant,Westview Oriental,['chinese']
3648,49.3267728,-123.1375094,2020-05-29T04:38:32.000-07:00,restaurant,The Keg Steakhouse + Bar,N/A
3652,49.1991209,-122.7773056,2019-09-13T13:57:03.000-07:00,restaurant,Doma Sushi,['sushi']
3653,49.1992145,-122.7773115,2019-09-13T13:57:03.000-07:00,restaurant,DDDN Pan Pizza,['pizza']
3686,49.1158502,-122.6794403,2018-01-01T21:22:29.000-08:00,restaurant,Luxe Chinese Seafood Restaurant,['chinese']
3687,49.1390015,-122.8890829,2018-01-02T04:17:01.000-08:00,restaurant,Apna Chaat House,['indian']
3688,49.2643652,-123.0699251,2019-12-25T01:10:37.000-08:00,restaurant,Poke Five,N/A
3689,49.0946481,-122.4914348,2013-08-16T19:12:22.000-07:00,restaurant,Safari Grill,N/A
3725,49.226799,-122.9937567,2020-01-06T05:51:58.000-08:00,restaurant,Chongqing,['chinese']
3781,49.264119,-123.0227773,2015-07-31T03:30:13.000-07:00,restaurant,Ricky's Country Restaurant,N/A
3805,49.2694998,-123.1077015,2015-08-01T16:31:21.000-07:00,restaurant,The Flying Pig,N/A
3809,49.2877451,-123.1206603,2018-08-16T20:22:39.000-07:00,restaurant,Le Petit Crêpe,N/A
3810,49.288332,-123.1225965,2018-08-16T20:22:39.000-07:00,restaurant,Panago Pizza,['pizza']
3812,49.2874987,-123.1233065,2018-08-16T20:22:39.000-07:00,restaurant,Tableau,N/A
3815,49.2732428,-123.2031796,2019-09-02T22:08:26.000-07:00,restaurant,N.S.C.S. Discovery Café,"['burger', 'american']"
3816,49.2872861,-123.1235682,2018-08-17T05:13:53.000-07:00,restaurant,Domo Sushi,"['japanese', 'sushi']"
3830,49.2293878,-123.0904982,2019-11-07T19:56:30.000-08:00,restaurant,Pizza Hut,['pizza']
3835,49.0464428,-122.2872366,2019-09-02T22:08:26.000-07:00,restaurant,Noodlebox,['asian']
3836,49.0464045,-122.2872963,2019-09-02T22:08:26.000-07:00,restaurant,Meat & Bread Test Kitchen,['sandwich']
3840,49.2268102,-123.0040761,2019-03-18T03:17:29.000-07:00,restaurant,Boston Pizza,['pizza']
3841,49.2259651,-123.0026162,2017-09-03T07:10:39.000-07:00,restaurant,A&W Restaurant,N/A
3846,49.226354,-123.0039637,2019-09-10T18:50:44.000-07:00,restaurant,Neptune Wonton Noodle,['chinese']
3848,49.226408,-123.0036228,2019-07-07T03:58:25.000-07:00,restaurant,Freshii,['salad']
3849,49.2263307,-123.0041181,2017-03-07T04:40:29.000-08:00,restaurant,Neptune Club Sports Bar & Grill,N/A
